Order ID,Order Date,Ship Date,Ship Mode,Customer ID
CA-2017-122017,29/12/2017,43132,Standard Class,CD-11920
CA-2017-122017,29/12/2017,43132,Standard Class,CD-11920
CA-2015-123477,18/01/2015,21/01/2015,Second Class,DW-13195
CA-2017-107790,20/11/2017,24/11/2017,Standard Class,EH-13990
CA-2018-158071,43379,15/06/2018,Standard Class,BD-11320
CA-2018-158071,43379,15/06/2018,Standard Class,BD-11320
CA-2018-158071,43379,15/06/2018,Standard Class,BD-11320
CA-2018-147403,43382,13/09/2018,First Class,KH-16630
US-2018-136721,43316,43438,Standard Class,NH-18610
US-2018-136721,43316,43438,Standard Class,NH-18610
CA-2016-118738,24/10/2016,30/10/2016,Standard Class,AG-10495
CA-2016-118738,24/10/2016,30/10/2016,Standard Class,AG-10495
CA-2016-118738,24/10/2016,30/10/2016,Standard Class,AG-10495
CA-2018-134152,27/05/2018,31/05/2018,Standard Class,RP-19855
CA-2018-134152,27/05/2018,31/05/2018,Standard Class,RP-19855
CA-2015-125542,42136,42197,First Class,NB-18655
CA-2015-125542,42136,42197,First Class,NB-18655
CA-2017-136021,14/08/2017,18/08/2017,Standard Class,JM-15580
CA-2017-136021,14/08/2017,18/08/2017,Standard Class,JM-15580
CA-2017-149195,42864,42925,Second Class,DM-13525
CA-2017-149195,42864,42925,Second Class,DM-13525
CA-2017-149195,42864,42925,Second Class,DM-13525
CA-2018-161410,26/06/2018,43166,Standard Class,CC-12220
CA-2018-161410,26/06/2018,43166,Standard Class,CC-12220
CA-2018-152786,43437,17/03/2018,Standard Class,GA-14725
CA-2018-164707,18/02/2018,21/02/2018,Second Class,CV-12805
CA-2018-164707,18/02/2018,21/02/2018,Second Class,CV-12805
CA-2018-164707,18/02/2018,21/02/2018,Second Class,CV-12805
CA-2018-163874,43384,43445,Second Class,NC-18535
US-2015-123183,19/11/2015,25/11/2015,Standard Class,GR-14560
US-2015-123183,19/11/2015,25/11/2015,Standard Class,GR-14560
US-2015-123183,19/11/2015,25/11/2015,Standard Class,GR-14560
US-2015-123183,19/11/2015,25/11/2015,Standard Class,GR-14560
CA-2015-104829,18/11/2015,21/11/2015,Second Class,JG-15805
US-2017-147340,24/09/2017,24/09/2017,Same Day,EB-13750
CA-2017-145492,20/11/2017,27/11/2017,Standard Class,MC-17605
CA-2017-163202,27/09/2017,42776,Standard Class,BM-11650
CA-2017-117681,42982,14/04/2017,Standard Class,HF-14995
CA-2018-132262,21/09/2018,23/09/2018,First Class,ML-18265
CA-2018-132262,21/09/2018,23/09/2018,First Class,ML-18265
CA-2018-123043,24/08/2018,29/08/2018,Standard Class,AH-10195
CA-2018-123043,24/08/2018,29/08/2018,Standard Class,AH-10195
US-2017-143280,22/02/2017,26/02/2017,Standard Class,TZ-21580
US-2017-143280,22/02/2017,26/02/2017,Standard Class,TZ-21580
US-2017-143280,22/02/2017,26/02/2017,Standard Class,TZ-21580
CA-2018-108854,43324,14/12/2018,Standard Class,DM-13345
CA-2018-108854,43324,14/12/2018,Standard Class,DM-13345
CA-2018-108854,43324,14/12/2018,Standard Class,DM-13345
CA-2018-108854,43324,14/12/2018,Standard Class,DM-13345
CA-2018-166856,18/09/2018,22/09/2018,Standard Class,TS-21505
CA-2018-166856,18/09/2018,22/09/2018,Standard Class,TS-21505
CA-2017-153157,43048,14/09/2017,First Class,TB-21625
US-2018-125647,23/09/2018,28/09/2018,Standard Class,LC-16870
US-2018-125647,23/09/2018,28/09/2018,Standard Class,LC-16870
US-2018-125647,23/09/2018,28/09/2018,Standard Class,LC-16870
CA-2015-132542,42165,42226,Second Class,AM-10360
CA-2016-110877,23/10/2016,26/10/2016,First Class,JE-15715
CA-2016-110877,23/10/2016,26/10/2016,First Class,JE-15715
US-2017-151827,31/03/2017,42770,Second Class,CS-11950
US-2017-151827,31/03/2017,42770,Second Class,CS-11950
US-2017-163258,29/12/2017,43132,Standard Class,PF-19225
CA-2018-103009,43170,43231,Second Class,PJ-18835
US-2018-120649,20/01/2018,26/01/2018,Standard Class,JF-15490
CA-2017-153598,42806,42898,First Class,NM-18520
CA-2017-153598,42806,42898,First Class,NM-18520
US-2017-108497,14/06/2017,14/06/2017,Same Day,MH-17290
CA-2017-113096,42775,42834,First Class,SZ-20035
CA-2015-136861,42133,42194,First Class,PR-18880
CA-2018-117422,21/10/2018,25/10/2018,Standard Class,FC-14245
CA-2018-117422,21/10/2018,25/10/2018,Standard Class,FC-14245
CA-2018-117422,21/10/2018,25/10/2018,Standard Class,FC-14245
CA-2018-129707,25/04/2018,29/04/2018,Standard Class,LH-16750
CA-2016-160171,19/10/2016,24/10/2016,Standard Class,RM-19675
CA-2016-160171,19/10/2016,24/10/2016,Standard Class,RM-19675
CA-2015-103317,42131,42223,First Class,DM-13525
CA-2015-103317,42131,42223,First Class,DM-13525
CA-2015-103317,42131,42223,First Class,DM-13525
CA-2017-167115,42829,42982,Standard Class,EH-14185
US-2018-153633,13/11/2018,18/11/2018,Second Class,TC-21295
CA-2018-155929,43352,13/09/2018,Standard Class,AI-10855
CA-2016-148712,17/04/2016,23/04/2016,Standard Class,JM-15535
CA-2016-148712,17/04/2016,23/04/2016,Standard Class,JM-15535
CA-2016-148712,17/04/2016,23/04/2016,Standard Class,JM-15535
CA-2017-128307,25/07/2017,29/07/2017,Standard Class,BE-11335
US-2017-127425,26/08/2017,31/08/2017,Standard Class,DR-12880
US-2017-127425,26/08/2017,31/08/2017,Standard Class,DR-12880
US-2015-119081,42347,19/09/2015,Standard Class,TA-21385
US-2015-119081,42347,19/09/2015,Standard Class,TA-21385
US-2015-119081,42347,19/09/2015,Standard Class,TA-21385
US-2015-119081,42347,19/09/2015,Standard Class,TA-21385
CA-2017-140613,22/07/2017,29/07/2017,Standard Class,KN-16705
US-2018-108700,19/05/2018,23/05/2018,Standard Class,PJ-18835
CA-2018-160962,28/04/2018,43136,Standard Class,MC-17605
CA-2018-160962,28/04/2018,43136,Standard Class,MC-17605
CA-2018-130631,29/12/2018,43497,Standard Class,BS-11755
CA-2018-130631,29/12/2018,43497,Standard Class,BS-11755
CA-2018-116680,43199,43260,Second Class,PK-19075
CA-2018-116680,43199,43260,Second Class,PK-19075
US-2015-107405,21/03/2015,25/03/2015,Standard Class,TS-21205
CA-2018-101574,28/09/2018,43200,Standard Class,BD-11725
CA-2015-146591,19/01/2015,20/01/2015,First Class,TS-21340
CA-2015-146591,19/01/2015,20/01/2015,First Class,TS-21340
CA-2015-146591,19/01/2015,20/01/2015,First Class,TS-21340
CA-2015-146591,19/01/2015,20/01/2015,First Class,TS-21340
CA-2015-107706,14/02/2015,19/02/2015,Second Class,ST-20530
CA-2017-122448,42984,14/06/2017,Standard Class,DB-13210
CA-2015-132451,26/09/2015,27/09/2015,First Class,KF-16285
CA-2015-132451,26/09/2015,27/09/2015,First Class,KF-16285
CA-2017-158547,30/05/2017,42831,Standard Class,JM-16195
CA-2018-116946,19/12/2018,23/12/2018,Standard Class,TS-21505
CA-2018-116946,19/12/2018,23/12/2018,Standard Class,TS-21505
CA-2018-116946,19/12/2018,23/12/2018,Standard Class,TS-21505
CA-2018-121741,26/12/2018,26/12/2018,Same Day,YC-21895
CA-2018-169691,15/06/2018,18/06/2018,First Class,Dp-13240
CA-2018-169691,15/06/2018,18/06/2018,First Class,Dp-13240
CA-2018-169691,15/06/2018,18/06/2018,First Class,Dp-13240
CA-2017-121356,20/11/2017,24/11/2017,Standard Class,SJ-20500
CA-2015-101770,31/03/2015,42098,Standard Class,KB-16240
CA-2018-105487,43322,14/10/2018,Standard Class,CS-12250
CA-2018-105487,43322,14/10/2018,Standard Class,CS-12250
CA-2018-105487,43322,14/10/2018,Standard Class,CS-12250
CA-2018-105487,43322,14/10/2018,Standard Class,CS-12250
CA-2018-148999,30/01/2018,43192,Standard Class,EB-13870
CA-2015-107573,42350,17/12/2015,Standard Class,PB-19150
CA-2016-156608,24/10/2016,29/10/2016,Standard Class,MT-18070
CA-2018-134495,43104,43194,Second Class,BF-11020
CA-2018-134495,43104,43194,Second Class,BF-11020
CA-2018-134495,43104,43194,Second Class,BF-11020
CA-2018-134495,43104,43194,Second Class,BF-11020
CA-2018-164098,26/01/2018,27/01/2018,First Class,CG-12520
CA-2015-105249,28/11/2015,28/11/2015,Same Day,DH-13675
CA-2015-105249,28/11/2015,28/11/2015,Same Day,DH-13675
CA-2015-105249,28/11/2015,28/11/2015,Same Day,DH-13675
CA-2016-113523,42469,42591,Standard Class,SC-20440
CA-2018-117821,43440,16/06/2018,Standard Class,HG-15025
CA-2018-164378,15/07/2018,18/07/2018,Second Class,MM-18055
CA-2018-164378,15/07/2018,18/07/2018,Second Class,MM-18055
CA-2018-164378,15/07/2018,18/07/2018,Second Class,MM-18055
CA-2018-164378,15/07/2018,18/07/2018,Second Class,MM-18055
CA-2018-164378,15/07/2018,18/07/2018,Second Class,MM-18055
CA-2018-127782,43142,43262,Standard Class,TH-21115
CA-2018-127782,43142,43262,Standard Class,TH-21115
CA-2018-127782,43142,43262,Standard Class,TH-21115
CA-2018-127782,43142,43262,Standard Class,TH-21115
US-2017-162026,42957,42957,Same Day,JE-15745
CA-2017-150000,42951,14/04/2017,Standard Class,PG-18820
CA-2016-168529,42592,42714,Standard Class,MB-17305
US-2018-152569,15/05/2018,20/05/2018,Standard Class,JD-16015
US-2018-152569,15/05/2018,20/05/2018,Standard Class,JD-16015
US-2015-137680,24/02/2015,42038,Standard Class,JH-15430
US-2015-137680,24/02/2015,42038,Standard Class,JH-15430
CA-2016-103177,30/05/2016,42375,First Class,EN-13780
CA-2016-103177,30/05/2016,42375,First Class,EN-13780
CA-2016-103177,30/05/2016,42375,First Class,EN-13780
US-2017-138408,18/11/2017,21/11/2017,Second Class,KC-16255
CA-2018-117667,43202,43355,Standard Class,MS-17980
CA-2018-117667,43202,43355,Standard Class,MS-17980
CA-2018-117667,43202,43355,Standard Class,MS-17980
CA-2018-117667,43202,43355,Standard Class,MS-17980
CA-2018-117667,43202,43355,Standard Class,MS-17980
CA-2017-110982,42861,42922,First Class,CK-12205
CA-2017-110982,42861,42922,First Class,CK-12205
CA-2017-147123,43020,43081,First Class,SJ-20125
CA-2018-154501,30/04/2018,43225,Standard Class,EA-14035
CA-2018-166933,24/04/2018,28/04/2018,Standard Class,MG-17890
CA-2016-142055,42587,42648,First Class,AB-10255
CA-2016-137106,31/03/2016,42464,Standard Class,SC-20260
CA-2018-136609,43259,43412,Standard Class,TB-21355
CA-2018-160885,43143,43263,Standard Class,JK-16090
US-2017-167472,42892,42922,First Class,CK-12595
US-2017-167472,42892,42922,First Class,CK-12595
US-2017-167472,42892,42922,First Class,CK-12595
US-2017-167472,42892,42922,First Class,CK-12595
US-2017-167472,42892,42922,First Class,CK-12595
US-2017-167472,42892,42922,First Class,CK-12595
US-2017-167472,42892,42922,First Class,CK-12595
CA-2016-120551,13/04/2016,20/04/2016,Standard Class,SS-20590
US-2018-150595,22/05/2018,26/05/2018,Standard Class,LE-16810
US-2018-150595,22/05/2018,26/05/2018,Standard Class,LE-16810
US-2018-150595,22/05/2018,26/05/2018,Standard Class,LE-16810
CA-2017-134936,19/12/2017,25/12/2017,Standard Class,ES-14080
CA-2017-134936,19/12/2017,25/12/2017,Standard Class,ES-14080
CA-2017-134936,19/12/2017,25/12/2017,Standard Class,ES-14080
CA-2018-102967,22/09/2018,26/09/2018,Standard Class,MG-17890
CA-2018-151008,43290,43321,First Class,JM-16195
CA-2018-151008,43290,43321,First Class,JM-16195
CA-2015-159800,28/11/2015,42016,First Class,SG-20470
CA-2015-159800,28/11/2015,42016,First Class,SG-20470
US-2015-159618,42349,16/11/2015,Standard Class,DB-12970
US-2015-159618,42349,16/11/2015,Standard Class,DB-12970
US-2015-159618,42349,16/11/2015,Standard Class,DB-12970
US-2015-159618,42349,16/11/2015,Standard Class,DB-12970
US-2015-159618,42349,16/11/2015,Standard Class,DB-12970
CA-2018-116113,43141,43261,Second Class,JW-15220
CA-2016-125066,14/12/2016,18/12/2016,Standard Class,KD-16495
CA-2016-125066,14/12/2016,18/12/2016,Standard Class,KD-16495
US-2016-114741,42533,42655,Standard Class,IL-15100
US-2016-114741,42533,42655,Standard Class,IL-15100
US-2016-114741,42533,42655,Standard Class,IL-15100
CA-2018-133263,31/03/2018,43135,Second Class,JE-15610
CA-2018-133263,31/03/2018,43135,Second Class,JE-15610
CA-2018-133263,31/03/2018,43135,Second Class,JE-15610
CA-2018-157966,13/03/2018,13/03/2018,Same Day,SU-20665
CA-2018-157966,13/03/2018,13/03/2018,Same Day,SU-20665
CA-2018-157966,13/03/2018,13/03/2018,Same Day,SU-20665
CA-2018-157966,13/03/2018,13/03/2018,Same Day,SU-20665
CA-2018-157966,13/03/2018,13/03/2018,Same Day,SU-20665
CA-2018-157966,13/03/2018,13/03/2018,Same Day,SU-20665
CA-2018-157966,13/03/2018,13/03/2018,Same Day,SU-20665
CA-2015-151162,42136,42259,Standard Class,EA-14035
CA-2015-151162,42136,42259,Standard Class,EA-14035
CA-2015-151162,42136,42259,Standard Class,EA-14035
CA-2015-151162,42136,42259,Standard Class,EA-14035
CA-2015-151162,42136,42259,Standard Class,EA-14035
CA-2017-136686,43081,16/12/2017,Standard Class,RF-19840
CA-2017-136686,43081,16/12/2017,Standard Class,RF-19840
CA-2018-137498,43352,14/09/2018,Second Class,LC-17050
CA-2018-137498,43352,14/09/2018,Second Class,LC-17050
CA-2018-137498,43352,14/09/2018,Second Class,LC-17050
CA-2018-163818,43200,43322,Standard Class,PS-18970
CA-2017-161158,42983,13/05/2017,Standard Class,PS-18970
CA-2015-116673,15/12/2015,19/12/2015,Second Class,JO-15280
CA-2018-105333,30/11/2018,43202,Standard Class,VP-21730
CA-2018-105333,30/11/2018,43202,Standard Class,VP-21730
CA-2018-105333,30/11/2018,43202,Standard Class,VP-21730
CA-2016-149993,19/03/2016,20/03/2016,First Class,GA-14725
CA-2015-168158,19/07/2015,24/07/2015,Standard Class,EM-14140
CA-2017-115224,42959,43051,Second Class,DB-13615
CA-2017-115224,42959,43051,Second Class,DB-13615
CA-2015-164742,13/10/2015,18/10/2015,Second Class,ML-17395
CA-2015-164742,13/10/2015,18/10/2015,Second Class,ML-17395
US-2018-108014,19/11/2018,25/11/2018,Standard Class,JH-15430
CA-2018-160325,24/09/2018,24/09/2018,Same Day,BP-11095
CA-2018-160325,24/09/2018,24/09/2018,Same Day,BP-11095
CA-2016-159779,25/09/2016,29/09/2016,Standard Class,SB-20185
CA-2018-151176,13/02/2018,20/02/2018,Standard Class,SV-20785
CA-2018-151176,13/02/2018,20/02/2018,Standard Class,SV-20785
CA-2015-108903,42073,42073,Same Day,DO-13435
CA-2015-108903,42073,42073,Same Day,DO-13435
CA-2015-108903,42073,42073,Same Day,DO-13435
CA-2017-117919,27/08/2017,29/08/2017,Second Class,TB-21355
CA-2017-117919,27/08/2017,29/08/2017,Second Class,TB-21355
CA-2016-142475,42441,42563,Standard Class,BS-11380
CA-2017-134516,20/09/2017,25/09/2017,Standard Class,FM-14215
CA-2017-134516,20/09/2017,25/09/2017,Standard Class,FM-14215
CA-2018-105193,25/03/2018,31/03/2018,Standard Class,JL-15835
CA-2016-168634,42533,42686,Standard Class,AF-10870
CA-2018-117198,31/08/2018,43229,Standard Class,BG-11035
CA-2016-145828,42500,42561,First Class,MB-17305
CA-2018-121027,18/08/2018,22/08/2018,Standard Class,HW-14935
CA-2018-121027,18/08/2018,22/08/2018,Standard Class,HW-14935
CA-2017-147431,42768,42918,Standard Class,AB-10105
CA-2017-158001,23/08/2017,27/08/2017,Standard Class,JP-15460
CA-2017-158001,23/08/2017,27/08/2017,Standard Class,JP-15460
CA-2017-158001,23/08/2017,27/08/2017,Standard Class,JP-15460
CA-2018-125745,30/06/2018,43197,Standard Class,DV-13045
CA-2016-101154,18/09/2016,21/09/2016,First Class,CM-12190
US-2017-124163,25/09/2017,30/09/2017,Standard Class,SC-20695
US-2017-124163,25/09/2017,30/09/2017,Standard Class,SC-20695
US-2017-124163,25/09/2017,30/09/2017,Standard Class,SC-20695
US-2017-124163,25/09/2017,30/09/2017,Standard Class,SC-20695
CA-2017-121748,24/10/2017,28/10/2017,Second Class,VW-21775
CA-2017-121748,24/10/2017,28/10/2017,Second Class,VW-21775
CA-2015-126683,29/09/2015,42014,Second Class,PP-18955
CA-2015-126683,29/09/2015,42014,Second Class,PP-18955
CA-2018-148810,26/06/2018,43107,Standard Class,DR-12880
CA-2018-148810,26/06/2018,43107,Standard Class,DR-12880
US-2017-146066,21/08/2017,23/08/2017,Second Class,RB-19465
CA-2015-127614,42310,15/02/2015,Standard Class,NF-18385
CA-2015-127614,42310,15/02/2015,Standard Class,NF-18385
CA-2015-127614,42310,15/02/2015,Standard Class,NF-18385
CA-2017-101742,23/09/2017,28/09/2017,Second Class,CR-12580
CA-2016-134943,42502,42533,First Class,SU-20665
CA-2018-123022,43168,43321,Standard Class,SC-20050
CA-2018-123022,43168,43321,Standard Class,SC-20050
CA-2018-113208,26/03/2018,43135,Standard Class,ML-18040
CA-2015-154893,21/12/2015,27/12/2015,Standard Class,GM-14440
CA-2015-154893,21/12/2015,27/12/2015,Standard Class,GM-14440
CA-2015-147900,23/09/2015,28/09/2015,Standard Class,JK-15640
CA-2018-106355,43135,43224,First Class,AT-10435
CA-2017-127985,42739,42859,Second Class,DB-12910
CA-2016-166604,15/05/2016,20/05/2016,Second Class,AH-10690
CA-2018-120719,23/03/2018,26/03/2018,First Class,SJ-20125
CA-2018-127117,14/04/2018,19/04/2018,Standard Class,HM-14860
CA-2016-104241,42461,42614,Standard Class,AG-10495
CA-2018-168179,43142,43292,Standard Class,JB-16000
CA-2018-142342,17/07/2018,19/07/2018,Second Class,AJ-10795
CA-2018-142342,17/07/2018,19/07/2018,Second Class,AJ-10795
CA-2018-142342,17/07/2018,19/07/2018,Second Class,AJ-10795
CA-2018-142342,17/07/2018,19/07/2018,Second Class,AJ-10795
CA-2018-109099,43261,43414,Standard Class,MM-18280
US-2015-134187,42105,42319,Standard Class,TH-21235
CA-2017-145261,18/12/2017,21/12/2017,First Class,AH-10120
CA-2017-145261,18/12/2017,21/12/2017,First Class,AH-10120
CA-2017-145261,18/12/2017,21/12/2017,First Class,AH-10120
CA-2017-145261,18/12/2017,21/12/2017,First Class,AH-10120
CA-2017-145261,18/12/2017,21/12/2017,First Class,AH-10120
CA-2017-145261,18/12/2017,21/12/2017,First Class,AH-10120
CA-2017-145261,18/12/2017,21/12/2017,First Class,AH-10120
CA-2017-108875,24/09/2017,42745,Standard Class,CL-12700
CA-2017-108875,24/09/2017,42745,Standard Class,CL-12700
CA-2017-141957,21/07/2017,21/07/2017,Same Day,JG-15310
CA-2017-141957,21/07/2017,21/07/2017,Same Day,JG-15310
CA-2017-141957,21/07/2017,21/07/2017,Same Day,JG-15310
CA-2017-141957,21/07/2017,21/07/2017,Same Day,JG-15310
CA-2017-142405,43045,15/06/2017,Standard Class,SE-20110
CA-2017-142405,43045,15/06/2017,Standard Class,SE-20110
CA-2017-142405,43045,15/06/2017,Standard Class,SE-20110
CA-2016-141012,42619,42680,Second Class,TG-21640
CA-2016-141012,42619,42680,Second Class,TG-21640
CA-2018-127922,27/10/2018,43170,Standard Class,SH-19975
CA-2018-127922,27/10/2018,43170,Standard Class,SH-19975
CA-2017-146318,22/01/2017,27/01/2017,Standard Class,MC-17275
CA-2015-135993,28/05/2015,42041,Standard Class,PJ-18835
CA-2015-135993,28/05/2015,42041,Standard Class,PJ-18835
CA-2015-126802,29/12/2015,42491,Standard Class,ZC-21910
CA-2017-143924,28/07/2017,42802,Standard Class,SC-20680
CA-2017-143924,28/07/2017,42802,Standard Class,SC-20680
CA-2017-141551,24/09/2017,30/09/2017,Standard Class,BP-11230
CA-2017-141551,24/09/2017,30/09/2017,Standard Class,BP-11230
CA-2015-164315,42039,42220,Standard Class,RD-19585
CA-2015-164315,42039,42220,Standard Class,RD-19585
CA-2015-164315,42039,42220,Standard Class,RD-19585
CA-2016-131072,42501,42501,Same Day,KL-16645
CA-2015-131541,28/07/2015,28/07/2015,Same Day,CK-12205
CA-2015-131541,28/07/2015,28/07/2015,Same Day,CK-12205
CA-2015-131541,28/07/2015,28/07/2015,Same Day,CK-12205
CA-2016-119550,26/12/2016,31/12/2016,Standard Class,RB-19705
US-2016-138093,42655,16/12/2016,Standard Class,KM-16225
US-2016-138093,42655,16/12/2016,Standard Class,KM-16225
US-2016-138093,42655,16/12/2016,Standard Class,KM-16225
US-2016-138093,42655,16/12/2016,Standard Class,KM-16225
US-2016-138093,42655,16/12/2016,Standard Class,KM-16225
CA-2017-126165,42860,42921,Second Class,AH-10465
CA-2018-126123,14/10/2018,18/10/2018,Standard Class,AG-10765
CA-2018-126123,14/10/2018,18/10/2018,Standard Class,AG-10765
CA-2017-143441,42866,42866,Same Day,EB-14170
CA-2018-148320,43170,43323,Standard Class,PG-18895
CA-2017-125661,24/11/2017,26/11/2017,First Class,CA-12055
CA-2017-125661,24/11/2017,26/11/2017,First Class,CA-12055
US-2015-123519,14/12/2015,21/12/2015,Standard Class,SS-20875
US-2015-123519,14/12/2015,21/12/2015,Standard Class,SS-20875
US-2015-123519,14/12/2015,21/12/2015,Standard Class,SS-20875
CA-2015-155593,42074,42227,Standard Class,RP-19390
CA-2018-136000,22/09/2018,25/09/2018,Second Class,SC-20440
US-2016-160857,42587,15/05/2016,Standard Class,NW-18400
US-2016-160857,42587,15/05/2016,Standard Class,NW-18400
US-2016-160857,42587,15/05/2016,Standard Class,NW-18400
US-2016-160857,42587,15/05/2016,Standard Class,NW-18400
US-2016-160857,42587,15/05/2016,Standard Class,NW-18400
CA-2018-115805,31/07/2018,31/07/2018,Same Day,KW-16435
US-2015-143707,42007,42127,Standard Class,HR-14770
CA-2018-116939,25/09/2018,29/09/2018,Standard Class,AG-10900
CA-2016-124107,42623,42714,Second Class,BM-11650
CA-2016-124107,42623,42714,Second Class,BM-11650
CA-2016-124107,42623,42714,Second Class,BM-11650
CA-2016-124107,42623,42714,Second Class,BM-11650
CA-2018-126550,29/03/2018,43135,Second Class,RD-19720
CA-2016-138674,14/11/2016,17/11/2016,First Class,KB-16585
CA-2016-138674,14/11/2016,17/11/2016,First Class,KB-16585
CA-2016-138674,14/11/2016,17/11/2016,First Class,KB-16585
CA-2017-165820,26/09/2017,30/09/2017,Standard Class,DW-13585
CA-2015-103191,22/09/2015,27/09/2015,Standard Class,VG-21805
CA-2016-103933,25/09/2016,27/09/2016,First Class,DR-12880
CA-2016-110548,42465,42587,Standard Class,AH-10690
CA-2018-117324,43324,13/12/2018,Standard Class,JP-15520
CA-2018-117324,43324,13/12/2018,Standard Class,JP-15520
CA-2018-117324,43324,13/12/2018,Standard Class,JP-15520
CA-2018-117324,43324,13/12/2018,Standard Class,JP-15520
CA-2018-117324,43324,13/12/2018,Standard Class,JP-15520
CA-2018-143574,29/06/2018,43138,First Class,DR-12880
CA-2018-143574,29/06/2018,43138,First Class,DR-12880
CA-2018-143574,29/06/2018,43138,First Class,DR-12880
CA-2015-111773,29/06/2015,42070,Standard Class,JK-15625
CA-2015-148614,20/01/2015,25/01/2015,Standard Class,MV-17485
CA-2015-148614,20/01/2015,25/01/2015,Standard Class,MV-17485
CA-2017-156139,31/12/2017,43252,Standard Class,BP-11155
US-2018-147886,28/03/2018,31/03/2018,First Class,DH-13075
US-2018-147886,28/03/2018,31/03/2018,First Class,DH-13075
US-2018-147886,28/03/2018,31/03/2018,First Class,DH-13075
US-2018-147886,28/03/2018,31/03/2018,First Class,DH-13075
US-2018-147886,28/03/2018,31/03/2018,First Class,DH-13075
US-2018-147886,28/03/2018,31/03/2018,First Class,DH-13075
US-2018-147886,28/03/2018,31/03/2018,First Class,DH-13075
CA-2017-113733,42959,43081,Standard Class,LH-16900
CA-2017-113733,42959,43081,Standard Class,LH-16900
CA-2017-113733,42959,43081,Standard Class,LH-16900
CA-2018-104913,18/11/2018,22/11/2018,Standard Class,DK-13090
CA-2015-145800,30/05/2015,42130,Standard Class,SS-20410
CA-2017-125850,22/01/2017,28/01/2017,Standard Class,FP-14320
CA-2017-125850,22/01/2017,28/01/2017,Standard Class,FP-14320
CA-2017-118514,42796,43010,Standard Class,LC-17050
CA-2016-150749,29/03/2016,42433,Second Class,AS-10240
CA-2015-163748,14/10/2015,18/10/2015,Standard Class,HG-15025
CA-2015-163748,14/10/2015,18/10/2015,Standard Class,HG-15025
CA-2016-119634,42682,16/08/2016,Standard Class,BW-11065
CA-2016-149300,22/11/2016,23/11/2016,First Class,BH-11710
US-2017-111528,30/12/2017,30/12/2017,Same Day,JP-16135
US-2017-111528,30/12/2017,30/12/2017,Same Day,JP-16135
CA-2018-158169,43442,15/08/2018,First Class,JM-16195
CA-2018-158169,43442,15/08/2018,First Class,JM-16195
CA-2016-162047,42440,42501,First Class,FH-14365
CA-2016-117772,42652,42713,Second Class,MC-17575
US-2015-126340,42227,14/11/2015,Standard Class,EB-13870
CA-2017-149685,42957,15/10/2017,Standard Class,PM-19135
CA-2018-126396,43321,43443,Second Class,AR-10345
CA-2016-154900,25/02/2016,42372,Standard Class,SS-20875
CA-2016-154900,25/02/2016,42372,Standard Class,SS-20875
CA-2016-103835,24/09/2016,28/09/2016,Standard Class,SC-20440
CA-2016-103835,24/09/2016,28/09/2016,Standard Class,SC-20440
CA-2016-158939,26/11/2016,42381,Standard Class,EA-14035
CA-2017-117408,31/08/2017,42895,Standard Class,TP-21130
CA-2017-142398,43073,16/04/2017,Standard Class,BP-11290
CA-2017-142398,43073,16/04/2017,Standard Class,BP-11290
CA-2017-105277,42837,42959,Standard Class,LM-17065
CA-2017-112060,42837,42990,Standard Class,KT-16465
CA-2015-105270,42319,18/11/2015,Standard Class,AP-10915
CA-2015-105270,42319,18/11/2015,Standard Class,AP-10915
US-2016-159513,42404,42617,Standard Class,JD-15790
CA-2016-155586,42716,16/12/2016,Second Class,XP-21865
CA-2016-155586,42716,16/12/2016,Second Class,XP-21865
CA-2016-155586,42716,16/12/2016,Second Class,XP-21865
CA-2018-141117,43141,43322,Standard Class,JK-16090
CA-2018-141117,43141,43322,Standard Class,JK-16090
CA-2018-141117,43141,43322,Standard Class,JK-16090
CA-2018-141117,43141,43322,Standard Class,JK-16090
CA-2018-115070,43377,14/04/2018,Second Class,MG-18205
CA-2018-115070,43377,14/04/2018,Second Class,MG-18205
CA-2018-140186,29/09/2018,43141,First Class,PG-18820
CA-2018-140186,29/09/2018,43141,First Class,PG-18820
CA-2018-140186,29/09/2018,43141,First Class,PG-18820
CA-2018-140186,29/09/2018,43141,First Class,PG-18820
CA-2018-140186,29/09/2018,43141,First Class,PG-18820
CA-2015-124856,29/09/2015,42073,Second Class,LD-17005
CA-2015-124856,29/09/2015,42073,Second Class,LD-17005
CA-2015-124856,29/09/2015,42073,Second Class,LD-17005
CA-2015-124856,29/09/2015,42073,Second Class,LD-17005
CA-2015-166716,20/08/2015,25/08/2015,Second Class,CR-12730
CA-2015-123225,42315,14/07/2015,First Class,MN-17935
CA-2015-123225,42315,14/07/2015,First Class,MN-17935
CA-2016-163440,22/03/2016,24/03/2016,First Class,RD-19900
US-2018-106796,43439,19/05/2018,Standard Class,JP-16135
CA-2018-113873,13/11/2018,19/11/2018,Standard Class,KE-16420
CA-2018-113873,13/11/2018,19/11/2018,Standard Class,KE-16420
CA-2017-149783,42834,42925,Second Class,DL-13315
CA-2017-149783,42834,42925,Second Class,DL-13315
CA-2017-149783,42834,42925,Second Class,DL-13315
CA-2017-125017,42888,43041,Standard Class,KB-16240
US-2016-163279,22/03/2016,26/03/2016,Standard Class,JD-16150
US-2016-163279,22/03/2016,26/03/2016,Standard Class,JD-16150
